human_date_time,link,dealised_author_full_name
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Wed Apr  2 22:06:52 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<20140402220656.73EAE238890B@eris.apache.org>,chris riccomini
Sat Apr  5 22:02:29 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<cae252332fc14dfc888443f50a3421bb@git.apache.org>,chris riccomini
Tue Apr 15 23:01:11 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<e6ff5c0c7550478fa6b46c8e03470023@git.apache.org>,chris riccomini
Tue Apr 15 23:01:11 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<e6ff5c0c7550478fa6b46c8e03470023@git.apache.org>,chris riccomini
Tue Apr 15 23:01:11 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<e6ff5c0c7550478fa6b46c8e03470023@git.apache.org>,chris riccomini
Tue Apr 15 23:01:11 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<e6ff5c0c7550478fa6b46c8e03470023@git.apache.org>,chris riccomini
Tue Apr 15 23:08:44 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<bb59aa6bed8c464e8d1a9bcec073e1d3@git.apache.org>,chris riccomini
Tue Apr 15 23:08:44 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<bb59aa6bed8c464e8d1a9bcec073e1d3@git.apache.org>,chris riccomini
Tue Apr 15 23:08:44 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<bb59aa6bed8c464e8d1a9bcec073e1d3@git.apache.org>,chris riccomini
Tue Apr 15 23:08:44 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<bb59aa6bed8c464e8d1a9bcec073e1d3@git.apache.org>,chris riccomini
Tue Apr 22 20:12:10 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<2694d0568d4c4530827207bfc89ab15f@git.apache.org>,chris riccomini
Tue Apr 22 20:12:10 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<2694d0568d4c4530827207bfc89ab15f@git.apache.org>,chris riccomini
Tue Apr 22 20:14:07 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<582eed4bb1d94c0fa8379c2e060fe4e9@git.apache.org>,chris riccomini
Tue Apr 22 20:14:07 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<582eed4bb1d94c0fa8379c2e060fe4e9@git.apache.org>,chris riccomini
Tue Apr 22 20:17:16 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<67ef6aa9ab454d0ab7e2f815a08c851d@git.apache.org>,chris riccomini
Tue Apr 22 20:17:16 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<67ef6aa9ab454d0ab7e2f815a08c851d@git.apache.org>,chris riccomini
Tue Apr 22 20:37:58 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<b742c0b69d1e4b6db85cb11399af9154@git.apache.org>,chris riccomini
Tue Apr 22 20:37:58 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<b742c0b69d1e4b6db85cb11399af9154@git.apache.org>,chris riccomini
Tue Apr 22 21:19:16 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<b160812fc72f45d8af536e878a235a07@git.apache.org>,chris riccomini
Tue Apr 22 21:19:16 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<b160812fc72f45d8af536e878a235a07@git.apache.org>,chris riccomini
Tue Apr 22 21:19:16 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<b160812fc72f45d8af536e878a235a07@git.apache.org>,chris riccomini
Tue Apr 22 21:19:49 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<4b72f408ccb14a21b092b6931e50559f@git.apache.org>,chris riccomini
Tue Apr 22 21:19:49 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<4b72f408ccb14a21b092b6931e50559f@git.apache.org>,chris riccomini
Tue Apr 22 21:19:49 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<4b72f408ccb14a21b092b6931e50559f@git.apache.org>,chris riccomini
Wed Apr 23 16:28:43 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<25b40e7eef7e43c89dd4fb4a9b21c1e4@git.apache.org>,chris riccomini
Wed Apr 23 16:29:14 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<2a2eac87add842f9a8ccace144055161@git.apache.org>,chris riccomini
Fri Apr 25 19:42:25 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<5081c8cadaa04beaac205f8e162dcf26@git.apache.org>,chris riccomini
Fri Apr 25 19:43:04 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<7875604a4b084598ba5447ca17b990f7@git.apache.org>,chris riccomini
Wed Apr 30 19:31:19 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<d780dd3bc87547589ee9b324b06763b0@git.apache.org>,chris riccomini
Wed Apr 30 19:31:19 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<d780dd3bc87547589ee9b324b06763b0@git.apache.org>,chris riccomini
Wed Apr 30 19:31:19 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<d780dd3bc87547589ee9b324b06763b0@git.apache.org>,chris riccomini
Wed Apr 30 19:31:19 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<d780dd3bc87547589ee9b324b06763b0@git.apache.org>,chris riccomini
Wed Apr 30 19:31:19 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<d780dd3bc87547589ee9b324b06763b0@git.apache.org>,chris riccomini
Wed Apr 30 19:31:19 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<d780dd3bc87547589ee9b324b06763b0@git.apache.org>,chris riccomini
Wed Apr 30 19:31:19 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<d780dd3bc87547589ee9b324b06763b0@git.apache.org>,chris riccomini
Wed Apr 30 19:37:38 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<327d7431b0c04a5ea1d5cc588a46d64f@git.apache.org>,chris riccomini
Wed Apr 30 19:37:38 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<327d7431b0c04a5ea1d5cc588a46d64f@git.apache.org>,chris riccomini
Wed Apr 30 19:37:38 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<327d7431b0c04a5ea1d5cc588a46d64f@git.apache.org>,chris riccomini
Wed Apr 30 19:37:38 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<327d7431b0c04a5ea1d5cc588a46d64f@git.apache.org>,chris riccomini
Wed Apr 30 19:37:38 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<327d7431b0c04a5ea1d5cc588a46d64f@git.apache.org>,chris riccomini
Wed Apr 30 19:37:38 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<327d7431b0c04a5ea1d5cc588a46d64f@git.apache.org>,chris riccomini
Wed Apr 30 19:37:38 2014,http://mail-archives.apache.org/mod_mbox/samza-commits/201404.mbox/<327d7431b0c04a5ea1d5cc588a46d64f@git.apache.org>,chris riccomini
